legacy_region_id,canonical_region_id,geometry_feature_id,mapping_status,boundary_version_from,boundary_version_to,requires_user_review,notes
gb-22746128B7624163664321,idn-adm2-gb-22746128b7624163664321,gb-22746128B7624163664321,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B33181363193361,idn-adm2-gb-22746128b33181363193361,gb-22746128B33181363193361,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B46559606025688,idn-adm2-gb-22746128b46559606025688,gb-22746128B46559606025688,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B17210029520680,idn-adm2-gb-22746128b17210029520680,gb-22746128B17210029520680,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B114560941686,idn-adm2-gb-22746128b114560941686,gb-22746128B114560941686,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B23007358779926,idn-adm2-gb-22746128b23007358779926,gb-22746128B23007358779926,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B70987165350034,idn-adm2-gb-22746128b70987165350034,gb-22746128B70987165350034,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B50601239773602,idn-adm2-gb-22746128b50601239773602,gb-22746128B50601239773602,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B24707766174966,idn-adm2-gb-22746128b24707766174966,gb-22746128B24707766174966,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B50783491652131,idn-adm2-gb-22746128b50783491652131,gb-22746128B50783491652131,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B6554957987252,idn-adm2-gb-22746128b6554957987252,gb-22746128B6554957987252,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B55651065226017,idn-adm2-gb-22746128b55651065226017,gb-22746128B55651065226017,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B38683854456350,idn-adm2-gb-22746128b38683854456350,gb-22746128B38683854456350,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B29719145941035,idn-adm2-gb-22746128b29719145941035,gb-22746128B29719145941035,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B46377021687256,idn-adm2-gb-22746128b46377021687256,gb-22746128B46377021687256,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B18337582481574,idn-adm2-gb-22746128b18337582481574,gb-22746128B18337582481574,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B6160471216736,idn-adm2-gb-22746128b6160471216736,gb-22746128B6160471216736,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B3683779023382,idn-adm2-gb-22746128b3683779023382,gb-22746128B3683779023382,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B12751431115951,idn-adm2-gb-22746128b12751431115951,gb-22746128B12751431115951,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B37926964335633,idn-adm2-gb-22746128b37926964335633,gb-22746128B37926964335633,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B79755996911998,idn-adm2-gb-22746128b79755996911998,gb-22746128B79755996911998,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B59857718615465,idn-adm2-gb-22746128b59857718615465,gb-22746128B59857718615465,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B84288456023840,idn-adm2-gb-22746128b84288456023840,gb-22746128B84288456023840,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B72382312298600,idn-adm2-gb-22746128b72382312298600,gb-22746128B72382312298600,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B5854376167403,idn-adm2-gb-22746128b5854376167403,gb-22746128B5854376167403,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B82897046958257,idn-adm2-gb-22746128b82897046958257,gb-22746128B82897046958257,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B95220206981522,idn-adm2-gb-22746128b95220206981522,gb-22746128B95220206981522,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B17746000623405,idn-adm2-gb-22746128b17746000623405,gb-22746128B17746000623405,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B81373906315979,idn-adm2-gb-22746128b81373906315979,gb-22746128B81373906315979,ambiguous_metadata,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,yes,"Geometry feature remains usable by legacy geometry ID, but official metadata is unresolved."
gb-22746128B37789509782125,idn-adm2-gb-22746128b37789509782125,gb-22746128B37789509782125,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B30560862468368,idn-adm2-gb-22746128b30560862468368,gb-22746128B30560862468368,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B40289792856685,idn-adm2-gb-22746128b40289792856685,gb-22746128B40289792856685,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B43405552393366,idn-adm2-gb-22746128b43405552393366,gb-22746128B43405552393366,ambiguous_metadata,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,yes,"Geometry feature remains usable by legacy geometry ID, but official metadata is unresolved."
gb-22746128B44055596539945,idn-adm2-gb-22746128b44055596539945,gb-22746128B44055596539945,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B43122306499336,idn-adm2-gb-22746128b43122306499336,gb-22746128B43122306499336,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B96540112180119,idn-adm2-gb-22746128b96540112180119,gb-22746128B96540112180119,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B2393542990028,idn-adm2-gb-22746128b2393542990028,gb-22746128B2393542990028,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B94381737455512,idn-adm2-gb-22746128b94381737455512,gb-22746128B94381737455512,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B87029922352837,idn-adm2-gb-22746128b87029922352837,gb-22746128B87029922352837,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B35993392452682,idn-adm2-gb-22746128b35993392452682,gb-22746128B35993392452682,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B35853530005037,idn-adm2-gb-22746128b35853530005037,gb-22746128B35853530005037,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B77747107542596,idn-adm2-gb-22746128b77747107542596,gb-22746128B77747107542596,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B71783882222616,idn-adm2-gb-22746128b71783882222616,gb-22746128B71783882222616,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B36723886609479,idn-adm2-gb-22746128b36723886609479,gb-22746128B36723886609479,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B50766380968306,idn-adm2-gb-22746128b50766380968306,gb-22746128B50766380968306,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B39928875112308,idn-adm2-gb-22746128b39928875112308,gb-22746128B39928875112308,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B71918225941207,idn-adm2-gb-22746128b71918225941207,gb-22746128B71918225941207,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B80903663444835,idn-adm2-gb-22746128b80903663444835,gb-22746128B80903663444835,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B57336658570108,idn-adm2-gb-22746128b57336658570108,gb-22746128B57336658570108,ambiguous_metadata,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,yes,"Geometry feature remains usable by legacy geometry ID, but official metadata is unresolved."
gb-22746128B75083695068268,idn-adm2-gb-22746128b75083695068268,gb-22746128B75083695068268,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B67952855762127,idn-adm2-gb-22746128b67952855762127,gb-22746128B67952855762127,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B98781354669228,idn-adm2-gb-22746128b98781354669228,gb-22746128B98781354669228,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B1222572676249,idn-adm2-gb-22746128b1222572676249,gb-22746128B1222572676249,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B50358350022934,idn-adm2-gb-22746128b50358350022934,gb-22746128B50358350022934,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B86887436396051,idn-adm2-gb-22746128b86887436396051,gb-22746128B86887436396051,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B43709097539954,idn-adm2-gb-22746128b43709097539954,gb-22746128B43709097539954,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B47019757463267,idn-adm2-gb-22746128b47019757463267,gb-22746128B47019757463267,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B90221566890304,idn-adm2-gb-22746128b90221566890304,gb-22746128B90221566890304,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B47928451075254,idn-adm2-gb-22746128b47928451075254,gb-22746128B47928451075254,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B94981829239468,idn-adm2-gb-22746128b94981829239468,gb-22746128B94981829239468,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B71759944188311,idn-adm2-gb-22746128b71759944188311,gb-22746128B71759944188311,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B35208725321264,idn-adm2-gb-22746128b35208725321264,gb-22746128B35208725321264,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B61006797400672,idn-adm2-gb-22746128b61006797400672,gb-22746128B61006797400672,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B67076907647447,idn-adm2-gb-22746128b67076907647447,gb-22746128B67076907647447,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B87993072617697,idn-adm2-gb-22746128b87993072617697,gb-22746128B87993072617697,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B81816662901100,idn-adm2-gb-22746128b81816662901100,gb-22746128B81816662901100,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B2542813239591,idn-adm2-gb-22746128b2542813239591,gb-22746128B2542813239591,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B74989070523542,idn-adm2-gb-22746128b74989070523542,gb-22746128B74989070523542,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B27261093121909,idn-adm2-gb-22746128b27261093121909,gb-22746128B27261093121909,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B44731308508060,idn-adm2-gb-22746128b44731308508060,gb-22746128B44731308508060,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B16160803458764,idn-adm2-gb-22746128b16160803458764,gb-22746128B16160803458764,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B87861638449066,idn-adm2-gb-22746128b87861638449066,gb-22746128B87861638449066,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B46914217687538,idn-adm2-gb-22746128b46914217687538,gb-22746128B46914217687538,ambiguous_metadata,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,yes,"Geometry feature remains usable by legacy geometry ID, but official metadata is unresolved."
gb-22746128B92585048181027,idn-adm2-gb-22746128b92585048181027,gb-22746128B92585048181027,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B38603798591380,idn-adm2-gb-22746128b38603798591380,gb-22746128B38603798591380,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B3242616561013,idn-adm2-gb-22746128b3242616561013,gb-22746128B3242616561013,ambiguous_metadata,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,yes,"Geometry feature remains usable by legacy geometry ID, but official metadata is unresolved."
gb-22746128B52277249956552,idn-adm2-gb-22746128b52277249956552,gb-22746128B52277249956552,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B10156150641021,idn-adm2-gb-22746128b10156150641021,gb-22746128B10156150641021,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B48036345674071,idn-adm2-gb-22746128b48036345674071,gb-22746128B48036345674071,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B24839603722983,idn-adm2-gb-22746128b24839603722983,gb-22746128B24839603722983,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B89870320898123,idn-adm2-gb-22746128b89870320898123,gb-22746128B89870320898123,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B7257810863239,idn-adm2-gb-22746128b7257810863239,gb-22746128B7257810863239,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B27078250924142,idn-adm2-gb-22746128b27078250924142,gb-22746128B27078250924142,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B5140836931072,idn-adm2-gb-22746128b5140836931072,gb-22746128B5140836931072,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B25889265457696,idn-adm2-gb-22746128b25889265457696,gb-22746128B25889265457696,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B18371020983209,idn-adm2-gb-22746128b18371020983209,gb-22746128B18371020983209,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B32199422560180,idn-adm2-gb-22746128b32199422560180,gb-22746128B32199422560180,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B62270956264702,idn-adm2-gb-22746128b62270956264702,gb-22746128B62270956264702,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B74245273608062,idn-adm2-gb-22746128b74245273608062,gb-22746128B74245273608062,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B65817775308435,idn-adm2-gb-22746128b65817775308435,gb-22746128B65817775308435,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B68764842139539,idn-adm2-gb-22746128b68764842139539,gb-22746128B68764842139539,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
