canonical_region_id,geometry_feature_id,legacy_region_id,geometry_source_id,geometry_source_name,geometry_snapshot_name,official_current_name_verified,region_type,current_province_id_verified,geometry_snapshot_province,kemendagri_code_verified,bps_code_verified,aliases,valid_from,valid_to,status,match_status,ambiguity_reason,geometry_boundary_version,metadata_source_version,source_access_date,notes
idn-adm2-gb-22746128b45235083091424,gb-22746128B45235083091424,gb-22746128B45235083091424,22746128B45235083091424,Blitar,Blitar,,unresolved,,,,,Blitar | Jawa Timur | 35.05; Kota Blitar | Jawa Timur | 35.72,,,ambiguous_metadata_unresolved,ambiguous_name,Geometry source stores name without province/type; multiple HDX ADM2 rows match. Not auto-assigned.,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-candidates-unresolved,2026-07-12,Do not assign official code/name/province without row-level evidence.
idn-adm2-gb-22746128b85780086903212,gb-22746128B85780086903212,gb-22746128B85780086903212,22746128B85780086903212,Blora,Kabupaten Blora,,Kabupaten,,Jawa Tengah,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b1718153682633,gb-22746128B1718153682633,gb-22746128B1718153682633,22746128B1718153682633,Boalemo,Kabupaten Boalemo,,Kabupaten,,Gorontalo,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b99423643145371,gb-22746128B99423643145371,gb-22746128B99423643145371,22746128B99423643145371,Bogor,Bogor,,unresolved,,,,,Bogor | Jawa Barat | 32.01; Kota Bogor | Jawa Barat | 32.71,,,ambiguous_metadata_unresolved,ambiguous_name,Geometry source stores name without province/type; multiple HDX ADM2 rows match. Not auto-assigned.,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-candidates-unresolved,2026-07-12,Do not assign official code/name/province without row-level evidence.
idn-adm2-gb-22746128b62232019301027,gb-22746128B62232019301027,gb-22746128B62232019301027,22746128B62232019301027,Bojonegoro,Kabupaten Bojonegoro,,Kabupaten,,Jawa Timur,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b99982169683342,gb-22746128B99982169683342,gb-22746128B99982169683342,22746128B99982169683342,Bolaang Mongondow,Kabupaten Bolaang Mongondow,,Kabupaten,,Sulawesi Utara,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b14720240696101,gb-22746128B14720240696101,gb-22746128B14720240696101,22746128B14720240696101,Bolaang Mongondow Selatan,Kabupaten Bolaang Mongondow Selatan,,Kabupaten,,Sulawesi Utara,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b26195600949416,gb-22746128B26195600949416,gb-22746128B26195600949416,22746128B26195600949416,Bolaang Mongondow Timur,Kabupaten Bolaang Mongondow Timur,,Kabupaten,,Sulawesi Utara,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b96389329417801,gb-22746128B96389329417801,gb-22746128B96389329417801,22746128B96389329417801,Bolaang Mongondow Utara,Kabupaten Bolaang Mongondow Utara,,Kabupaten,,Sulawesi Utara,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b28760414544557,gb-22746128B28760414544557,gb-22746128B28760414544557,22746128B28760414544557,Bombana,Kabupaten Bombana,,Kabupaten,,Sulawesi Tenggara,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b61555758059649,gb-22746128B61555758059649,gb-22746128B61555758059649,22746128B61555758059649,Bondowoso,Kabupaten Bondowoso,,Kabupaten,,Jawa Timur,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b25468135680533,gb-22746128B25468135680533,gb-22746128B25468135680533,22746128B25468135680533,Bone,Kabupaten Bone,,Kabupaten,,Sulawesi Selatan,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b41707288718561,gb-22746128B41707288718561,gb-22746128B41707288718561,22746128B41707288718561,Bone Bolango,Kabupaten Bone Bolango,,Kabupaten,,Gorontalo,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b21273779065212,gb-22746128B21273779065212,gb-22746128B21273779065212,22746128B21273779065212,Boven Digoel,Kabupaten Boven Digoel,,Kabupaten,,Papua,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b51975137382727,gb-22746128B51975137382727,gb-22746128B51975137382727,22746128B51975137382727,Boyolali,Kabupaten Boyolali,,Kabupaten,,Jawa Tengah,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b82312103386068,gb-22746128B82312103386068,gb-22746128B82312103386068,22746128B82312103386068,Brebes,Kabupaten Brebes,,Kabupaten,,Jawa Tengah,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b19337828575841,gb-22746128B19337828575841,gb-22746128B19337828575841,22746128B19337828575841,Buleleng,Kabupaten Buleleng,,Kabupaten,,Bali,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b72639885395673,gb-22746128B72639885395673,gb-22746128B72639885395673,22746128B72639885395673,Bulukumba,Kabupaten Bulukumba,,Kabupaten,,Sulawesi Selatan,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b10941975158621,gb-22746128B10941975158621,gb-22746128B10941975158621,22746128B10941975158621,Bulungan,Kabupaten Bulungan,,Kabupaten,,Kalimantan Utara,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b28569646979400,gb-22746128B28569646979400,gb-22746128B28569646979400,22746128B28569646979400,Bungo,Kabupaten Bungo,,Kabupaten,,Jambi,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b60636029206407,gb-22746128B60636029206407,gb-22746128B60636029206407,22746128B60636029206407,Buol,Kabupaten Buol,,Kabupaten,,Sulawesi Tengah,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b29167244459072,gb-22746128B29167244459072,gb-22746128B29167244459072,22746128B29167244459072,Buru,Kabupaten Buru,,Kabupaten,,Maluku,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b90083339512512,gb-22746128B90083339512512,gb-22746128B90083339512512,22746128B90083339512512,Buru Selatan,Kabupaten Buru Selatan,,Kabupaten,,Maluku,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b86741169633217,gb-22746128B86741169633217,gb-22746128B86741169633217,22746128B86741169633217,Buton,Kabupaten Buton,,Kabupaten,,Sulawesi Tenggara,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b94245100908076,gb-22746128B94245100908076,gb-22746128B94245100908076,22746128B94245100908076,Buton Selatan,Kabupaten Buton Selatan,,Kabupaten,,Sulawesi Tenggara,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b6718763508294,gb-22746128B6718763508294,gb-22746128B6718763508294,22746128B6718763508294,Buton Tengah,Kabupaten Buton Tengah,,Kabupaten,,Sulawesi Tenggara,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b51044624823813,gb-22746128B51044624823813,gb-22746128B51044624823813,22746128B51044624823813,Buton Utara,Kabupaten Buton Utara,,Kabupaten,,Sulawesi Tenggara,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b17121530580660,gb-22746128B17121530580660,gb-22746128B17121530580660,22746128B17121530580660,Ciamis,Kabupaten Ciamis,,Kabupaten,,Jawa Barat,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b34542084533901,gb-22746128B34542084533901,gb-22746128B34542084533901,22746128B34542084533901,Cianjur,Kabupaten Cianjur,,Kabupaten,,Jawa Barat,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b37209370352000,gb-22746128B37209370352000,gb-22746128B37209370352000,22746128B37209370352000,Cilacap,Kabupaten Cilacap,,Kabupaten,,Jawa Tengah,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b77544549346240,gb-22746128B77544549346240,gb-22746128B77544549346240,22746128B77544549346240,Cirebon,Cirebon,,unresolved,,,,,Cirebon | Jawa Barat | 32.09; Kota Cirebon | Jawa Barat | 32.74,,,ambiguous_metadata_unresolved,ambiguous_name,Geometry source stores name without province/type; multiple HDX ADM2 rows match. Not auto-assigned.,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-candidates-unresolved,2026-07-12,Do not assign official code/name/province without row-level evidence.
idn-adm2-gb-22746128b7455670127099,gb-22746128B7455670127099,gb-22746128B7455670127099,22746128B7455670127099,Dairi,Kabupaten Dairi,,Kabupaten,,Sumatera Utara,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b15758871990616,gb-22746128B15758871990616,gb-22746128B15758871990616,22746128B15758871990616,Danau,Danau,,unresolved,,,,,Danau | Sumatera Barat | 13.88; Danau | Sumatera Selatan | 16.88; Danau | Lampung | 18.88; Danau | Sulawesi Utara | 71.88,,,ambiguous_metadata_unresolved,ambiguous_name,Geometry source stores name without province/type; multiple HDX ADM2 rows match. Not auto-assigned.,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-candidates-unresolved,2026-07-12,Do not assign official code/name/province without row-level evidence.
idn-adm2-gb-22746128b58041142516585,gb-22746128B58041142516585,gb-22746128B58041142516585,22746128B58041142516585,Danau Toba,Kabupaten Danau Toba,,Kabupaten,,Sumatera Utara,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
